n_row,block_number,vault_addr,token0_symbol,token1_symbol,token0_amount,token1_amount,allowed_token,total_amount_in_token,total_supply_scaled,vault_token_ratio,amount_per_share,amount,shares,diff_ratio
30,26950798,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,689527.9385742508,token1,689527.9385742508,689527.9385742508,1.0,1.0,1000000000000000000000,1000000000000000000000,0.0
31,26952147,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,690527.9385742508,token1,690527.9385742508,690527.9385742508,1.0,1.0,1000000000000000000000,1000000000000000000000,0.0
32,26956502,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,691081.9385742508,token1,691081.9385742508,691081.9385742508,1.0000000000000002,1.0,554000000000000000000,554000000000000000000,2.220446049250313e-16
33,26963440,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,693481.9385742508,token1,693481.9385742508,693481.9385742508,1.0,1.0,2400000000000000000000,2400000000000000000000,0.0
34,26964916,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,693581.9385742508,token1,693581.9385742508,693581.9385742508,1.0,1.0,100000000000000000000,100000000000000000000,0.0
35,26968055,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,693593.9385742508,token1,693593.9385742508,693593.9385742508,1.0,1.0,12000000000000000000,12000000000000000000,0.0
36,26968272,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,693605.2230756418,token1,693605.2230756418,693605.2230756418,1.0,1.0,11284501391047481554,11284501391047481554,0.0
37,26972578,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,697113.5230756418,token1,697113.5230756418,697113.5230756418,1.0,1.0,3508300000000000000000,3508300000000000000000,0.0
38,26983208,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1062723.5230756418,token1,1062723.5230756418,1062723.5230756418,1.0,1.0,365610000000000000000000,365610000000000000000000,0.0
39,26990937,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1064023.5230756418,token1,1064023.5230756418,1064023.5230756418,1.0,1.0,1300000000000000000000,1300000000000000000000,0.0
40,26993654,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1064031.0230756418,token1,1064031.0230756418,1064031.0230756418,1.0,1.0,7500000000000000000,7500000000000000000,0.0
41,26996741,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1064032.0230756418,token1,1064032.0230756418,1064032.0230756418,1.0,1.0,1000000000000000000,1000000000000000000,0.0
42,26998637,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1066520.0230756418,token1,1066520.0230756418,1066520.0230756418,1.0,1.0,2488000000000000000000,2488000000000000000000,0.0
43,27000625,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1066520.0230756418,token1,1066520.0230756418,1066520.0230756418,1.0,1.0,1000000000000000000,1000000000000000000,0.0
44,27007671,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1066530.0259569734,token1,1066530.0259569734,1066530.0259569734,1.0000000000000002,1.0,10002881331546475988,10002881331546475988,2.220446049250313e-16
45,27007852,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1066719.739549586,token1,1066719.739549586,1066719.739549586,1.0000000000000002,1.0,189713592612696065406,189713592612696065406,2.220446049250313e-16
46,27010787,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1066819.739549586,token1,1066819.739549586,1066819.739549586,1.0000000000000002,1.0,100000000000000000000,100000000000000000000,2.220446049250313e-16
47,27013334,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,1066073.739549586,token1,1066073.739549586,1066073.739549586,1.0000000000000002,1.0,254000000000000000000,254000000000000000000,2.220446049250313e-16
48,27022147,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,102269.76897782947,token1,102269.76897782947,102269.76897782947,1.0,1.0,91402500000000000000000,91402500000000000000000,0.0
49,27039501,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,101269.76897782947,token1,101269.76897782947,101269.76897782947,1.0,1.0,100000000000000000000,100000000000000000000,0.0
50,27039743,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,96569.76897782947,token1,96569.76897782947,96569.76897782947,1.0,1.0,100000000000000000000,100000000000000000000,0.0
51,27044348,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,15224.056624836312,token1,15224.056624836312,15224.056624836312,1.0,1.0,2512647006842289260,2512647006842289260,0.0
52,27067828,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,16024.056624836312,token1,16024.056624836312,16024.056624836312,1.0,1.0,800000000000000000000,800000000000000000000,0.0
53,27079041,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,77755.28162483631,token1,77755.28162483631,77755.28162483631,1.0,1.0,61831225000000000000000,61831225000000000000000,0.0
54,27087017,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,77792.83162483631,token1,77792.83162483631,77792.83162483631,1.0,1.0,37550000000000000000,37550000000000000000,0.0
55,27126145,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,177807.41212483632,token1,177807.41212483632,177807.41212483632,1.0,1.0,100755000000000000000000,100755000000000000000000,0.0
56,27130211,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,178469.13815733316,token1,178469.13815733316,178469.13815733316,1.0,1.0,661726032496857073575,661726032496857073575,0.0
57,27173139,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,179427.15754674358,token1,179427.15754674358,179427.15754674358,1.0,1.0,958019389410413603843,958019389410413603843,0.0
58,27215865,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,179627.15754674358,token1,179627.15754674358,179627.15754674358,1.0,1.0,200000000000000000000,200000000000000000000,0.0
59,27250693,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,180914.15754674358,token1,180914.15754674358,180914.15754674358,1.0,1.0,1287000000000000000000,1287000000000000000000,0.0
60,27308567,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,181414.15754674358,token1,181414.15754674358,181414.15754674358,1.0,1.0,500000000000000000000,500000000000000000000,0.0
61,28823131,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,35843.35806629651,token1,35843.35806629651,35843.35806629651,1.0,1.0,35300000000000000000000,35300000000000000000000,0.0
62,28877740,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,46653.35806629651,token1,46653.35806629651,46653.35806629651,1.0,1.0,10810000000000000000000,10810000000000000000000,0.0
63,28983598,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,46678.35806629651,token1,46678.35806629651,46678.35806629651,1.0,1.0,25000000000000000000,25000000000000000000,0.0
64,29231801,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,54546.35806629651,token1,54546.35806629651,54546.35806629651,1.0,1.0,7868000000000000000000,7868000000000000000000,0.0
65,29247684,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,55208.08409879337,token1,55208.08409879337,55208.08409879337,1.0,1.0,661726032496857073575,661726032496857073575,0.0
66,29248636,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,0.0,55614.37191344795,token1,55614.37191344795,55614.37191344795,1.0,1.0,406287814654581337388,406287814654581337388,0.0
67,29258156,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,379.27254838057297,51993.19700643654,token1,55621.21642696376,55624.24679330091,0.999945520766359,1.0002658851508992,9877505436881014151,9874879852961197303,-0.0003203643845401949
68,29259754,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,436.1598392154488,51465.7271080668,token1,55624.5860897671,55634.67677902324,0.9998186259031177,0.9998709687037374,10428639927751282946,10429985722329035819,-5.234280061972019e-05
69,29298413,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,107.36159839215449,55976.28272788917,token1,57072.57202403,55928.16544397579,1.0204620797226147,1.0204620797226196,299494053412494155188,293488664952549860115,-4.884981308350689e-15
70,29452029,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,651.2969891841598,51814.45630932515,token1,58474.28805972113,57352.37738082765,1.019561711826588,1.0195617118266178,1452071960340589614885,1424211936851864171698,-2.9753977059954195e-14
71,29458320,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,651.2969891841598,51820.65753080551,token1,58480.489281201495,57358.45962323478,1.0195617118265883,1.0195617118266178,6201221480357945354,6082242407130033091,-2.9531932455029164e-14
72,29465810,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,828.4687590284672,50542.53825472026,token1,58918.85402284996,57854.710039489946,1.0183933854760254,1.0184947632265204,505428450204865549273,496250416255164090910,-0.00010137775049501307
73,29539910,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,1707.1266402795159,40658.14496490669,token1,56872.53428064156,56539.7769366683,1.005885367116782,1.0066031742248716,5373998995189056426,5338746323075397359,-0.0007178071080895521
74,30824334,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,5490.284576587819,38851.52361206879,token1,63349.86237377682,55935.13742543049,1.1325593408656807,1.1325593408657526,1565986535137135405361,1382697116726847763331,-7.194245199571014e-14
75,31041222,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,5198.497100991688,38644.59384407782,token1,63520.29052663331,54561.06079955752,1.1642055633776909,1.1642055633777695,10036023411136935131,8620490853882285505,-7.860379014346108e-14
76,31207975,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,5195.5611838778495,38677.72005158981,token1,63487.21579520154,54562.755120806905,1.1635632338329518,1.1638816169103618,118360151046332674474,101694321249382156184,-0.000318383077410056
77,31291088,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,5030.33845708843,148071.79208542997,token1,173991.54386426051,145103.7014536024,1.1990841179189018,1.1990841179189342,108566210769005639038725,90540946332795494936660,-3.241851231905457e-14
78,31362225,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,4193.20570927309,136657.93672774796,token1,159533.76222462367,131897.55855161458,1.209527787902112,1.2095277879021444,11404750822157293411901,9429093681211053778273,-3.241851231905457e-14
79,34231473,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,8633.985589737607,115806.31085468532,token1,163045.37846221257,131102.37297017296,1.2436493311933183,1.2436493311933856,2372811513958027549121,1907942580310091344522,-6.727951529228449e-14
80,34307434,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,8146.649969954508,114842.83026254465,token1,159286.4745809422,128143.6402027059,1.2430306672182292,1.243030667218294,8771706707024144859964,7056709812843022344354,-6.483702463810914e-14
81,36766699,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,10492.371245806853,104100.73288957687,token1,158072.7956035497,128105.18705203453,1.2339297044962179,1.2339297044962938,1814745232961465248,1470703903430437160,-7.593925488436071e-14
82,38096928,0xE5bf5D33C617556B91558aAfb7BeadB68E9Cea81,ICHI,oneBTC,11142.151893898705,105314.25865751604,token1,152155.4786265923,128104.73243932544,1.1877428392324074,1.1877428392324652,1206855040091846164,1016091194346186526,-5.773159728050814e-14
0,38790368,0x5a0834EBaFdF97DB54f45a43290b6B09D4226ec6,ICHI,WETH,180.0,0.0,token0,180.0,0.4960649299061293,362.85572542703534,362.85572542703534,180000000000000000000,496064929906129320,0.0
1,38907840,0x5a0834EBaFdF97DB54f45a43290b6B09D4226ec6,ICHI,WETH,5192.655025086732,0.05250260936135635,token0,5212.01121191695,12.071742179566787,431.7530257346824,431.9401700791697,5000000000000000000000,11575677249660657551,-0.187144344487308
2,38924405,0x5a0834EBaFdF97DB54f45a43290b6B09D4226ec6,ICHI,WETH,10663.674900190714,0.13177374758399882,token0,10711.782306336292,24.81106590513699,431.73406363482667,431.734063634828,5500000000000000000000,12739323725570203521,-1.3073986337985843e-12
3,40765248,0x5a0834EBaFdF97DB54f45a43290b6B09D4226ec6,ICHI,WETH,12229.33174856735,0.34780924742509284,token0,12396.08084840396,28.45601491841159,435.6225172057897,436.034024746514,1589321788253957953175,3644949013274598187,-0.4115075407243012
0,39524709,0x5394eb43700Ce8fBbF4CB83E8b52ea73b71426B6,ICHI,WBTC,0.1,0.0,token0,0.1,1.698e-15,58892815076560.66,58892815076560.66,100000000000000000,1698,0.0
1,39566189,0x5394eb43700Ce8fBbF4CB83E8b52ea73b71426B6,ICHI,WBTC,5015.562959781822,0.0,token0,5015.562959781822,8.5189131e-11,58875620644396.78,58875620301668.47,5015462959781822594241,85187433,342728.3125
2,40756563,0x5394eb43700Ce8fBbF4CB83E8b52ea73b71426B6,ICHI,WBTC,8054.0732976458385,2.19e-06,token0,8054.089969087767,1.35282715e-10,59535247862875.66,59887908998485.71,3000000000000000000000,50093584,-352661135610.0547
